id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
753711902152468618,https://www.airbnb.com/rooms/753711902152468618,20241230155630,2024-12-30,city scrape,3+1 apartment in the middle of İstanbul,Your family will be close to everything when you stay at this centrally-located place.,,https://a0.muscache.com/pictures/eb50b000-b2a2-417d-83b9-eb3c9d9b5663.jpg,472136848,https://www.airbnb.com/users/show/472136848,Abdo,2022-07-29,"İstanbul, Turkey",I'm a normal guy who likes to travel a lot and meet people a lot and have fun a lot,,,100%,f,https://a0.muscache.com/im/pictures/user/User-472136848/original/28bea8d0-754f-456d-8d0e-3ff370257615.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-472136848/original/28bea8d0-754f-456d-8d0e-3ff370257615.jpeg?aki_policy=profile_x_medium,,1,5,"['email', 'phone']",t,t,,Fatih,,41.01703,28.94449,Entire rental unit,Entire home/apt,3,2.5,2.5 baths,2.0,3.0,"[""Freezer"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Baking sheet"", ""Blender"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Dishwasher"", ""Dishes and silverware"", ""Cleaning products"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Hot water kettle"", ""Elevator"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""Dining table"", ""Oven"", ""Cooking basics""]","$1,500.00",100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,30,60,90,365,2024-12-30,1,0,0,2023-01-02,2023-01-02,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.04
1110417377365876882,https://www.airbnb.com/rooms/1110417377365876882,20241230155630,2024-12-31,city scrape,2+1Spacious Flat İn Hagia Sophia,"If you stay in this centrally located place, you'll be close to everything as a family.",,https://a0.muscache.com/pictures/miso/Hosting-1110417377365876882/original/53d44f55-7185-4c5c-bdbd-c2be0f67aefa.jpeg,566620693,https://www.airbnb.com/users/show/566620693,Hasan,2024-03-11,"İstanbul, Turkey","Merhaba dairenin olduğu  konumda benim de seyahat ofisim var  dilediğiniz tur ve seyahatlere ulaşımınızı sağlayabilirim.,
Havalimanından transfer istemeniz konusunda yardımcı olabilirim .
Konaklamanız boyunca sürekli iletişim halinde kalmaya hazırım.
Konum olarak hem denize hem de tarihi istanbulu  gezebileceğiniz harika bir yerdir.
Misafirleri ağırlamaktan mutluluk duyarım.
Görüşmek üzere..",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/8e626a46-3c2d-41ef-b816-183e388fcf15.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8e626a46-3c2d-41ef-b816-183e388fcf15.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Fatih,,41.002993332239136,28.97092084047545,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,5.0,"[""Heating"", ""Freezer"", ""Lockbox"", ""Room-darkening shades"", ""Paid parking off premises"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Hair dryer"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Outdoor playground"", ""First aid kit"", ""Blender"", ""Kitchen"", ""Bed linens"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Self check-in"", ""Long term stays allowed"", ""Cleaning products"", ""Extra pillows and blankets"", ""Washer"", ""Coffee maker"", ""Trash compactor"", ""Stove"", ""Backyard"", ""Ethernet connection"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Window guards"", ""Fire extinguisher"", ""Shower gel"", ""Clothing storage"", ""Conditioner"", ""Hot water"", ""Luggage dropoff allowed"", ""Cleaning available during stay"", ""Dining table"", ""TV"", ""Cooking basics"", ""Smoking allowed"", ""Wifi"", ""Laundromat nearby"", ""Microwave""]","$18,385.00",2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,24,51,81,356,2024-12-31,19,19,0,2024-03-25,2024-11-24,4.89,4.79,4.84,4.84,4.95,4.89,4.79,Exempt,t,2,2,0,0,2.02
581583214215075785,https://www.airbnb.com/rooms/581583214215075785,20241230155630,2024-12-31,city scrape,A Charming Apartment A Very Central Location,"A very comfortable flat where you can feel safe. The flat is 90 m2, it consists of 2 bedrooms, 1 kitchen and 1 bathroom. A total of 4 people can stay comfortably. The flat is located on the 2nd floor and there is no elevator. 7-8 minutes to Taksim square, 10 minutes to Nişantaşı, Metro 5 -6 minutes, 3-4 minutes walking distance to the bus station. Paid parking is available near the house.","Our district is located in the center of Istanbul. It is in a location with many facilities and there is a very nice cafe. There is 24/7 paid parking. It is located close to Beşiktaş and Taksim. It is 5 minutes' walk from Istanbul Congress Center, Harbiye Open Air Stage, Cemal Reşit Rey concert hall.",https://a0.muscache.com/pictures/5a638080-2404-4c50-8294-ac0956405a00.jpg,448903154,https://www.airbnb.com/users/show/448903154,Aysun,2022-03-10,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-448903154/original/7b696f62-5411-45c7-a314-9529dd5f15ed.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-448903154/original/7b696f62-5411-45c7-a314-9529dd5f15ed.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Şişli, İstanbul, Turkey",Sisli,,41.04208,28.98462,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Heating"", ""Pocket wifi"", ""Children\u2019s books and toys"", ""Iron"", ""Window AC unit"", ""Hair dryer"", ""Portable fans"", ""Kitchen"", ""Gas stove"", ""Bed linens"", ""Refrigerator"", ""Dishes and silverware"", ""Long term stays allowed"", ""Cleaning products"", ""50 inch HDTV"", ""Extra pillows and blankets"", ""Coffee maker"", ""Host greets you"", ""Free washer \u2013 In unit"", ""Hangers"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""Hot water"", ""Luggage dropoff allowed"", ""Drying rack for clothing"", ""Dining table"", ""Cooking basics"", ""Wifi"", ""Microwave""]","$2,609.00",2,60,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,17,47,77,160,2024-12-31,40,20,0,2022-05-11,2024-09-10,4.93,4.9,4.93,4.95,4.95,4.88,4.88,34-2383,f,1,1,0,0,1.24
715231293322683145,https://www.airbnb.com/rooms/715231293322683145,20241230155630,2024-12-31,city scrape,Taksim'de Merkezi Bir Daire,"Our house is only 5 minutes walk from Taksim Square, one of the most central points of Istanbul. In addition to Istiklal Street, it is also adjacent to cultural centers, shopping malls, various restaurants, entertainment venues, exhibition areas and museums where you can be together with Istanbul residents. You can easily reach every corner of the city with public transportation options such as metro, bus and tram.",You can easily access your needs in this quiet and secure neighborhood in the middle of the city.,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzE1MjMxMjkzMzIyNjgzMTQ1/original/07b21e60-4f63-4393-bdea-9bfe89caa980.jpeg,443655327,https://www.airbnb.com/users/show/443655327,Ayşenur,2022-02-05,"İstanbul, Turkey","Merkezi olmasına rağmen sakin bir lokasyonda bulunan konforlu ve temiz evimizde sizleri görmeyi çok isteriz.
Farklı kültürlerden insanlar tanımak ve sizi ülkemizin misafirperverliğiyle tanıştırmak istiyoruz. Şehre ve daireye dair aklınızdaki her türlü soruyu sorabilirsiniz.
İstanbul yolculuğunuzun hoş bir parçası olmak ve konaklamanızı mükemmel kılmak için çabalayacağız. 
Görüşmek dileğiyle...",within an hour,100%,74%,t,https://a0.muscache.com/im/pictures/user/User-443655327/original/e6bbe148-d8ce-42b8-9685-d3a55d0bda34.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-443655327/original/e6bbe148-d8ce-42b8-9685-d3a55d0bda34.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Beyoğlu, İstanbul, Turkey",Beyoglu,,41.0351,28.98905,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Freezer"", ""Room-darkening shades"", ""Central heating"", ""Shampoo"", ""Iron"", ""Clothing storage: walk-in closet and closet"", ""Baking sheet"", ""Hair dryer"", ""Portable fans"", ""Smoke alarm"", ""First aid kit"", ""Coffee"", ""Kitchen"", ""Bed linens"", ""Wine glasses"", ""Refrigerator"", ""Dishes and silverware"", ""Dishwasher"", ""Self check-in"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Smart lock"", ""Extra pillows and blankets"", ""Coffee maker"", ""Free washer \u2013 In unit"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Dedicated workspace"", ""Elevator"", ""Shower gel"", ""Hot water"", ""Drying rack for clothing"", ""Dining table"", ""TV"", ""Books and reading material"", ""Cooking basics"", ""Wifi"", ""Oven""]","$2,957.00",1,100,1.0,3.0,100.0,100.0,2.1,100.0,,t,18,39,61,302,2024-12-31,29,22,1,2023-09-19,2024-12-21,4.9,4.9,4.93,4.93,4.93,4.93,4.83,10-4800,f,1,1,0,0,1.85
53566475,https://www.airbnb.com/rooms/53566475,20241230155630,2024-12-31,city scrape,"Classy, furnished residence w/pool&gym -da5remizmb","Wifi internet. Located in the heart of Istanbul.  Right next to art galleries, museum, theater, concert halls and movie theaters located at Beyoğlu, the heart of Istanbul, awaits to welcome its new residents. Walking distance to places such as Nisantaşı, Taksim and Cihangir. <br /><br />Have elevator and garage. New and high quality furniture.  Good for couples. Has a city view, please check photos for details.",,https://a0.muscache.com/pictures/miso/Hosting-50065159/original/bd38ce18-35d0-498f-8cda-76a8cfbe11a5.jpeg,96460850,https://www.airbnb.com/users/show/96460850,Tevfik,2016-09-23,"İstanbul, Turkey",,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/User/original/8cf80ffe-2955-405f-b749-dc89e11983bb.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/8cf80ffe-2955-405f-b749-dc89e11983bb.jpeg?aki_policy=profile_x_medium,Jaddaf Waterfront,475,525,"['email', 'phone']",t,t,,Beyoglu,,41.03972,28.97399,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Heating"", ""Freezer"", ""Toaster"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Baking sheet"", ""Hair dryer"", ""Smoke alarm"", ""Kitchen"", ""Patio or balcony"", ""Bed linens"", ""Body soap"", ""Refrigerator"", ""Wine glasses"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Self check-in"", ""Long term stays allowed"", ""Cleaning products"", ""Essentials"", ""Smart lock"", ""Extra pillows and blankets"", ""Washer"", ""Free parking on premises"", ""Coffee maker"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Fire extinguisher"", ""Gym"", ""Elevator"", ""Shower gel"", ""Clothing storage"", ""High chair - available upon request"", ""Hot water"", ""Sauna"", ""Private entrance"", ""Drying rack for clothing"", ""TV"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Pool"", ""Microwave"", ""Crib - available upon request""]","$2,227.00",2,730,2.0,2.0,730.0,730.0,2.0,730.0,,t,26,56,86,176,2024-12-31,33,15,0,2022-03-08,2024-09-25,4.88,4.94,4.79,4.91,5.0,4.55,4.79,34-1096-20,f,473,473,0,0,0.96
1282418874016321486,https://www.airbnb.com/rooms/1282418874016321486,20241230155630,2024-12-30,previous scrape,DLK Deluxe Garden Flat,"DLK DELUXE . Five hundred thirty-two two hundred eighty eight ninety Please break for our extra stylish apartments apart from these apartmentsYou can relax as a family in this peaceful place to stay. As a location, Dumankaya Trend viaporta walking to Lens Istanbul and available everywhere in front of the bus and minibus site. Please get information about the pool for 2 people, whether it is daily, weekly , monthly families can stay with them. Please get information about the pool. Please have official IDs with you when you arrive.)",,https://a0.muscache.com/pictures/hosting/Hosting-1282418874016321486/original/8a56f6a5-234a-4164-ac19-7385e4a0687b.jpeg,352490106,https://www.airbnb.com/users/show/352490106,Dilek,2020-06-29,,"Evim merkezi bir konumda, şehre kolay ulaşım imkanı sunuyor. Konuklarımın burada keyifli bir deneyim yaşaması için her detayda özen gösteriyorum:)",within an hour,99%,98%,f,https://a0.muscache.com/im/pictures/user/User/original/b4c6ab8d-5027-4ec0-952d-8f1089487c93.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/b4c6ab8d-5027-4ec0-952d-8f1089487c93.jpeg?aki_policy=profile_x_medium,,8,8,"['email', 'phone']",t,t,,Pendik,,40.93552,29.29201,Entire rental unit,Entire home/apt,6,,1 bath,2.0,,"[""BBQ grill"", ""Outdoor shower"", ""Shampoo"", ""Central heating"", ""Iron"", ""Hair dryer"", ""Smoke alarm"", ""Outdoor playground"", ""Exercise equipment"", ""Kitchen"", ""Patio or balcony"", ""Bed linens"", ""Wine glasses"", ""Refrigerator"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Long term stays allowed"", ""Essentials"", ""Other induction stove"", ""Mini fridge"", ""Hot water kettle"", ""Coffee maker: french press"", ""Fire extinguisher"", ""Free residential garage on premises"", ""Elevator"", ""Hot water"", ""Luggage dropoff allowed"", ""Dining table"", ""Shared outdoor pool - available seasonally, open specific hours"", ""TV"", ""Cooking basics"", ""Outdoor dining area"", ""Wifi"", ""Smoking allowed""]",,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,29,59,89,364,2024-12-30,2,2,1,2024-11-16,2024-12-03,3.0,3.0,3.0,3.0,3.5,3.5,3.5,Exempt,f,7,7,0,0,1.33
951243150060231161,https://www.airbnb.com/rooms/951243150060231161,20241230155630,2024-12-31,city scrape,merkezi konumda manzaralı daire,"If you stay in this centrally located place, you'll be close to everything as a family. Sabiha Gokcen airport Viaport Shopping Mall 15 min away plateau mall atlaspark shopping mall shopping mall public transportation transportation in front of your door 🤗",,https://a0.muscache.com/pictures/03af5741-14a8-4e39-a86c-61264eebb782.jpg,528187153,https://www.airbnb.com/users/show/528187153,Enes,2023-07-27,,,,,5%,f,https://a0.muscache.com/im/pictures/user/User-528187153/original/879b009a-c7d3-43b3-b1a1-9be0766349d0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-528187153/original/879b009a-c7d3-43b3-b1a1-9be0766349d0.jpeg?aki_policy=profile_x_medium,,2,4,['phone'],t,t,,Sultanbeyli,,40.9604596,29.25677559999999,Entire rental unit,Entire home/apt,4,2.5,2.5 baths,1.0,1.0,"[""Bed linens"", ""Kitchen"", ""Exterior security cameras on property"", ""Mini fridge""]",$771.00,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,t,3,33,63,243,2024-12-31,5,0,0,2023-08-11,2023-12-17,4.0,4.0,3.8,4.2,4.6,5.0,4.2,,f,2,2,0,0,0.29
1223132559008195470,https://www.airbnb.com/rooms/1223132559008195470,20241230155630,2024-12-31,city scrape,bungolow 2 ve 5,"Enjoy this romantic space in the lap of nature.<br />If you want to enter the pool, relax in the hammock and swing in the garden. Or taste our delicious grilled meats",,https://a0.muscache.com/pictures/hosting/Hosting-1223132559008195470/original/771fa865-063e-4beb-a231-d492c992de0c.jpeg,594399831,https://www.airbnb.com/users/show/594399831,Murat,2024-08-05,,,within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/e147c0e6-094b-422e-a2be-f116b6610979.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/e147c0e6-094b-422e-a2be-f116b6610979.jpeg?aki_policy=profile_x_medium,,2,2,['phone'],t,t,,Silivri,,41.0915398,28.3291571,Tiny home,Entire home/apt,2,1.0,1 bath,2.0,3.0,"[""Fire extinguisher"", ""BBQ grill"", ""Pets allowed"", ""Free parking on premises"", ""TV"", ""Smoking allowed"", ""Outdoor dining area"", ""Indoor fireplace"", ""Wifi"", ""Pool"", ""Air conditioning"", ""Dedicated workspace""]","$2,850.00",1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,29,59,89,364,2024-12-31,2,2,0,2024-09-10,2024-09-22,4.5,4.0,4.5,5.0,3.5,4.0,4.0,Exempt,f,2,2,0,0,0.53
1232014788584591936,https://www.airbnb.com/rooms/1232014788584591936,20241230155630,2024-12-30,previous scrape,Muhteşem Konum Harika Daire,You can easily access everything as a whole group from this centrally located place.,,https://a0.muscache.com/pictures/hosting/Hosting-1232014788584591936/original/30f97989-9606-4406-8a41-f470b12b088e.jpeg,385514267,https://www.airbnb.com/users/show/385514267,Tarık,2021-01-21,"İstanbul, Turkey",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/c03cbf99-8689-4b7d-8986-d35777093c39.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c03cbf99-8689-4b7d-8986-d35777093c39.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,Sisli,,41.051013,28.983673,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,"[""Heating"", ""Fire extinguisher"", ""Washer"", ""Exterior security cameras on property"", ""Smoke alarm"", ""TV"", ""Wifi"", ""Kitchen"", ""Keypad"", ""Air conditioning"", ""Dedicated workspace"", ""Self check-in""]",,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,2,19,46,301,2024-12-30,0,0,0,,,,,,,,,,34-777,t,4,4,0,0,
570917186536080604,https://www.airbnb.com/rooms/570917186536080604,20241230155630,2024-12-31,city scrape,we'll be happy to make you comfortable,Enjoy a stylish experience in this centrally located place. We'll be happy to make your stay as comfortable as possible( we accept only woman quests ),middle of istanbul,https://a0.muscache.com/pictures/f2be0f5a-19ce-45f7-906f-4219cdc5b322.jpg,274635186,https://www.airbnb.com/users/show/274635186,Barış,2019-07-08,"İstanbul, Turkey",,within a few hours,100%,,f,https://a0.muscache.com/im/pictures/user/d09239f9-b238-4766-8785-f42850858449.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d09239f9-b238-4766-8785-f42850858449.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Zeytinburnu, İstanbul, Turkey",Zeytinburnu,,41.02644,28.90246,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Heating"", ""Paid parking off premises"", ""Shampoo"", ""Free street parking"", ""Baking sheet"", ""40 inch HDTV with standard cable"", ""Ping pong table"", ""Pets allowed"", ""Hair dryer"", ""AC - split type ductless system"", ""Smoke alarm"", ""First aid kit"", ""Exercise equipment"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Cleaning products"", ""Essentials"", ""Mosquito net"", ""Free washer \u2013 In unit"", ""Ethernet connection"", ""Hangers"", ""Hot water kettle"", ""Shared pool"", ""Shared gym in building"", ""Fire extinguisher"", ""Elevator"", ""Hot water"", ""Luggage dropoff allowed"", ""Drying rack for clothing"", ""Books and reading material"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Outdoor dining area"", ""Smoking allowed"", ""Shared backyard \u2013 Not fully fenced""]","$3,378.00",100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,,t,30,60,90,180,2024-12-31,3,0,0,2022-05-25,2022-09-16,4.33,4.67,4.33,4.67,4.67,4.67,4.67,,f,1,1,0,0,0.09
